yazio_id,name,brand,category,barcode_off,off_name_match,has_ean_yazio,kcal_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,sugar_per_100g
9e411008-becf-11e6-897b-e0071b8a8723,Gnocchi (Nocken),,potatoproducts,,,False,154.0,3.64,31.89,0.54,1.93,0.92
9e452422-becf-11e6-a1eb-e0071b8a8723,Grahambrot,Lieken Urkorn,bread,4006170001430,Grahambrot,True,214.0,8.8,38.5,1.3,6.5,2.8
9e4a27a6-becf-11e6-a2ce-e0071b8a8723,"Grüne Bohnen (Brechbohnen), gefroren",,legumes,,,False,39.0,2.63,5.32,0.26,2.08,2.27
9e4a2d6e-becf-11e6-ac90-e0071b8a8723,"Grüne Bohnen (Brechbohnen), gekocht",,legumes,,,False,36.0,2.35,4.99,0.23,1.92,2.13
9e4b888a-becf-11e6-a509-e0071b8a8723,Gruyere Käse,,cheese,7610900027392,Le Gruyère AOP Surchoix,False,396.0,26.9,0.0,32.1,0.0,0.0
9e4bb6ca-becf-11e6-b11d-e0071b8a8723,Gulasch (Rindergulasch),,dishes,4002757012462,Rindergulasch Simon,False,119.0,8.36,3.05,8.0,0.94,2.65
9e4bd47a-becf-11e6-a0ab-e0071b8a8723,Gulaschsuppe,,soups,,,False,56.0,4.64,1.99,2.96,0.32,0.82
9e4c1142-becf-11e6-bb83-e0071b8a8723,"Salatgurke (ohne Schale), frisch",,vegetables,,,False,12.0,0.59,2.16,0.16,0.7,1.38
9e4c1732-becf-11e6-88fc-e0071b8a8723,"Salatgurke (mit Schale), frisch",,vegetables,,,False,14.0,0.6,1.81,0.2,0.9,1.76
9e4d15d8-becf-11e6-95fa-e0071b8a8723,Gyros,,dishes,4260380665053,Like Gyros,False,196.0,22.66,1.35,11.1,0.34,0.97
9e4d8c20-becf-11e6-adec-e0071b8a8723,Hackbraten mit Soße,,dishes,,,False,150.0,7.93,5.83,10.45,0.58,1.33
9e4d9ecc-becf-11e6-b547-e0071b8a8723,"Hackfleisch, gemischt",,meat,4061458024822,Hackfleisch gemischt,False,224.0,19.42,0.05,16.42,0.0,0.02
9e4e435e-becf-11e6-a430-e0071b8a8723,Haferflocken,,cornflakes,20003166,FIOCCHI D'AVENA,False,373.0,13.22,59.54,6.65,9.66,0.77
9e4f17e8-becf-11e6-97f1-e0071b8a8723,Haferkleie,,cerealproducts,4104420014459,Haferkleie mit Keim,False,373.0,13.22,59.54,6.65,9.66,0.77
9e5840ac-becf-11e6-8759-e0071b8a8723,"Hefezopf (Striezel, Butterzopf)",,pies,,,False,282.0,7.47,45.24,7.29,1.68,7.09
9e5c8efa-becf-11e6-8745-e0071b8a8723,"Himbeeren, frisch",,fruits,,,False,43.0,1.3,4.81,0.3,4.7,4.8
9e5f78c2-becf-11e6-92b1-e0071b8a8723,Honig,,spreads,,,False,306.0,0.38,75.07,0.0,0.0,73.6
9e601d36-becf-11e6-b165-e0071b8a8723,Hot Dog,,fastfood,,,False,235.0,9.2,26.29,9.89,1.82,2.89
9e6310cc-becf-11e6-be96-e0071b8a8723,"Hühnerei, Eier, gekocht",,miscellaneous,,,False,137.0,11.85,1.53,9.32,0.0,1.53
9e631d06-becf-11e6-853e-e0071b8a8723,"Hühnerei, Eier, roh",,bakingingredients,,,False,137.0,11.85,1.53,9.32,0.0,1.53
9e6ee44c-becf-11e6-8805-e0071b8a8723,"Joghurt 1,5% Fett",,yogurt,5411188119098,Natur mit Kokosnuss,False,46.0,3.0,4.0,1.5,0.0,4.1
9e7024ce-becf-11e6-bb8a-e0071b8a8723,Jowa Bürli,Migros,rolls,,,False,247.0,10.0,48.0,1.0,3.2,0.6
9e705819-ee7c-4d1e-a29e-4c21833c286d,Kids Crunch,Familia,miscellaneous,7610023000753,Kids Crunch,True,410.0,11.0,65.0,9.3,0.0,12.0
9e71f74a-becf-11e6-a324-e0071b8a8723,Schwarzer Kaffee,,coffee,29033584,Westminster Tea Schwarztee-Mischung,False,2.0,0.2,0.3,0.0,0.0,0.3
9e782372-becf-11e6-abcb-e0071b8a8723,Karotten Mais Weißkraut Salat mit French Dressing,Thurländer,salad,,,True,81.0,1.6,3.2,5.9,4.4,0.0
9e79d492-becf-11e6-b2bf-e0071b8a8723,Kartoffelcremesuppe,Gourmet,frozenfood,,,False,75.0,3.0,7.0,4.0,0.0,0.0
9e79e130-becf-11e6-9e26-e0071b8a8723,"Kartoffelecken, gebacken",,potatoproducts,,,False,123.0,2.7,25.5,2.2,2.0,0.0
9e79fd64-becf-11e6-b743-e0071b8a8723,Kartoffelgratin (überbacken),,potatoproducts,,,False,170.0,5.45,12.37,10.66,0.91,1.34
9e7a438c-becf-11e6-b46b-e0071b8a8723,Kartoffelbrei / Kartoffelpüree,,potatoproducts,,,False,93.0,2.26,15.87,1.82,1.23,1.62
9e7a714a-becf-11e6-bf95-e0071b8a8723,"Kartoffeln (mit Schale), gekocht",,vegetables,,,False,74.0,2.04,14.81,0.11,1.7,0.67
9e7a8b8a-becf-11e6-82ec-e0071b8a8723,"Kartoffeln (ohne Schale), gekocht",,vegetables,,,False,90.0,2.0,18.95,0.02,1.56,0.85
9e7b16c2-becf-11e6-92d6-e0071b8a8723,Kartoffelsalat,,potatoproducts,,,False,98.0,1.7,13.0,3.9,0.0,2.5
9e7b6b22-becf-11e6-8d95-e0071b8a8723,Kartoffelsalat (mit Mayonnaise),,potatoproducts,4024698483040,Spreewälder Kartoffelsalat mit Mayonnaise & Speck,False,105.0,1.79,13.39,4.44,1.16,0.97
9e7b80f8-becf-11e6-b08f-e0071b8a8723,Kartoffelsalat,,potatoproducts,4004820124072,Kartoffelsalat - Tegernseer Art,False,104.0,1.7,12.61,4.81,0.95,1.01
9e7f7f46-becf-11e6-b8b0-e0071b8a8723,Kekse,Oreo,cookies,7622210977434,Golden Oreo,True,474.0,5.4,68.0,19.0,2.7,38.0
9e80de72-becf-11e6-a9fa-e0071b8a8723,"Kidneybohnen (Rote Bohnen), Konserve",,legumes,4316268549141,Konserve Kidneybohnen,False,124.0,9.37,15.47,0.59,9.33,0.46
9e812b70-becf-11e6-86e0-e0071b8a8723,Kinder Bueno,Ferrero,chocolatebars,8000500290392,Barre Chocolatée Kinder Bueno Chocolat au Lait,True,572.0,8.6,49.5,37.3,0.0,41.2
9e813822-becf-11e6-958d-e0071b8a8723,Kinder Bueno White,Ferrero,chocolatebars,,,True,571.0,8.5,53.0,35.9,0.0,43.9
9e82ff90-becf-11e6-a869-e0071b8a8723,"Kirschen, frisch",,fruits,,,False,64.0,0.9,13.27,0.31,1.9,11.66
9e8602b5-460b-4a3b-b2d3-5cfc5534add0,Zimtzucker,Van Gilse,bakingingredients,,,True,394.0,0.0,98.0,0.0,0.0,98.0
9e86a1fe-becf-11e6-9d14-e0071b8a8723,Knöpfle Eierspätzle,Landvogt (Aldi),noodles,,,True,164.0,6.2,27.0,3.1,1.5,0.0
9e86a76c-becf-11e6-8c2d-e0071b8a8723,Knoppers,Storck,chocolatebars,40144382,Knoppers Einzelpack,True,551.0,8.9,52.4,33.2,0.0,35.2
9e88f008-becf-11e6-866f-e0071b8a8723,Kochschinken,Gebirgsjäger (Lidl),lunchmeat,,,True,112.0,20.0,1.0,3.0,0.5,0.9
9e891d12-becf-11e6-9ee5-e0071b8a8723,"Weißkohl, frisch",,vegetables,,,False,30.0,1.38,4.18,0.19,3.0,4.15
9e894170-becf-11e6-81cd-e0071b8a8723,"Kohlrabi, gekocht",,vegetables,,,False,26.0,1.85,3.53,0.15,1.48,3.39
9e8a5fe2-becf-11e6-bdc2-e0071b8a8723,Kokosraspeln,,bakingingredients,20963163,Kraft Protz (auch als Booster Snack),False,639.0,7.0,8.0,65.2,15.0,6.6
9e8bd98a-becf-11e6-85e7-e0071b8a8723,"Kopfsalat, frisch",,salad,4005817094323,Kopfsalat Herzen,False,14.0,1.19,1.06,0.22,1.4,1.03
9e91b576-becf-11e6-b899-e0071b8a8723,Kürbissuppe,,soups,8714100799130,Kürbissuppe,False,68.0,1.0,4.0,5.5,1.0,2.4
9e92eb80-becf-11e6-a3ad-e0071b8a8723,"Lachs, geräuchert (Räucherlachs)",,smokedfish,,,False,190.0,21.0,0.0,11.82,0.0,0.0
9e92f242-becf-11e6-a9ce-e0071b8a8723,"Lachs, gebraten",,fish,,,False,198.0,22.41,0.0,12.17,0.0,0.0
9e92f710-becf-11e6-bf6e-e0071b8a8723,"Lachs, roh",,fish,,,False,131.0,18.0,0.0,6.3,0.0,0.0
9e96e654-becf-11e6-bdaf-e0071b8a8723,Lasagne Bolognese,,pasta,20163723,Chef Select Beef Lasagne,False,171.0,8.13,14.93,8.53,0.72,0.76
9e98742e-becf-11e6-b832-e0071b8a8723,Laugenbrötchen (Laugensemmel),,rolls,,,False,282.0,9.3,48.9,4.9,2.3,2.2
9e987988-becf-11e6-872e-e0071b8a8723,Laugengipfeli,,rolls,,,False,319.0,6.0,36.0,16.0,0.0,0.0
9ea0093c-becf-11e6-8a14-e0071b8a8723,Linzertorte,,pies,,,False,471.0,7.5,43.0,30.0,3.7,25.0
9ea07e76-becf-11e6-9b19-e0071b8a8723,Long Chicken,Burger King,fastfood,2000000036026,Long Chicken,False,277.0,10.3,25.1,14.6,2.2,3.0
9ea1c876-becf-11e6-a306-e0071b8a8723,Luzerner Rahmkäse,Emmi,slicedcheese,2157156006856,Luzerner Rahmkäse,True,379.0,22.0,0.1,33.0,0.0,0.1
9ea22afa-becf-11e6-8c8a-e0071b8a8723,M Classic Toast Rustico Dunkel,Migros,bread,,,True,258.0,11.0,41.0,4.0,5.0,0.0
9ea3859e-becf-11e6-8c9d-e0071b8a8723,Magenbrot,,candy,4003160148007,Magenbrot,False,358.0,5.3,81.2,1.3,0.0,0.0
9ea4de8a-becf-11e6-ab6b-e0071b8a8723,"Mais, Konserve",,cannedvegetables,5712235150201,"Mais, Konserve",False,81.0,3.12,12.63,1.17,2.75,2.69
9ea4f78a-becf-11e6-867b-e0071b8a8723,Maisgrieß (Polenta),,cerealproducts,8000024660022,Polenta,False,354.0,8.8,73.76,1.1,5.0,1.48
9ea56a30-becf-11e6-a2ca-e0071b8a8723,Maki Sushi (Sushirollen),,fish,,,False,90.0,10.0,36.0,0.7,0.0,0.0
9ea75624-becf-11e6-ab6e-e0071b8a8723,Mandeln,,seeds,4008258065013,Mandeln,False,611.0,24.02,5.68,53.02,11.36,5.68
9ea80088-becf-11e6-8e1f-e0071b8a8723,"Maracuja (Passionsfrucht), frisch",,exoticfruit,,,False,67.0,2.4,9.54,0.4,1.4,9.54
9ea8ff60-becf-11e6-b062-e0071b8a8723,"Maroni, gegart",Ja! (Rewe),seeds,,,True,185.0,5.1,36.0,0.9,7.0,7.6
9eabf9d6-becf-11e6-afb8-e0071b8a8723,Mehrkorn Brötchen,Sinnack,rolls,4009097045044,"Toast Brötchen, Mehrkorn",True,258.0,9.0,47.0,2.6,5.2,2.3
9eaf5568-becf-11e6-8a2b-e0071b8a8723,"Kuhmilch (Vollmilch) 3,5% Fett",,milkshakes,3213882168707,"Bio Vollmilch länger 3,8%",False,65.0,3.38,4.7,3.57,0.0,4.7
9eb0e9c8-becf-11e6-ac48-e0071b8a8723,Milchschnitte,Ferrero,candy,4008400190228,Milchschnitte 7er-Pack,True,421.0,7.9,34.0,27.9,0.0,29.5
9eb7f394-becf-11e6-a81e-e0071b8a8723,"Karotten (Möhren), frisch",,vegetables,,,False,39.0,0.84,6.8,0.18,3.06,6.37
9eb9c642-becf-11e6-b677-e0071b8a8723,Mozzarella,Galbani,cheese,8000430138719,mozzarella,True,220.0,17.0,2.0,16.0,0.0,1.0
9eba03a0-becf-11e6-98c8-e0071b8a8723,Mozzarella,,cheese,3336971805038,Chips de lentilles saveur tomate mozza,False,263.0,17.12,1.75,20.99,0.0,0.0
9ebbd612-becf-11e6-b068-e0071b8a8723,Multivitamin Saft,,fruitjuices,4056489658719,Saft - Multivitamin,False,38.0,0.43,10.03,0.15,0.05,10.03
9ec01722-becf-11e6-88b5-e0071b8a8723,"Nektarine, frisch",,fruits,,,False,57.0,0.9,12.4,0.1,2.0,12.3
9ec0e288-becf-11e6-8b2e-e0071b8a8723,Nigiri Sushi,,fish,5035272145024,Vegan Super Selection,False,162.0,5.0,25.2,4.4,0.0,0.0
9ec2a208-becf-11e6-97c6-e0071b8a8723,Nudelsalat,,dishes,8710506084252,Nudelsalat,False,139.0,3.83,19.16,4.78,1.69,1.58
9ec42ccc-becf-11e6-be3b-e0071b8a8723,Nutella,Ferrero,spreads,,,True,539.0,6.3,57.5,30.9,0.0,56.3
9ec6953e-becf-11e6-9fc6-e0071b8a8723,Olivenöl,,plantoils,20293604,Olivenöl,False,884.0,0.0,0.2,100.0,0.0,0.0
9ecac136-becf-11e6-ae83-e0071b8a8723,Ovomaltine Crunchy Cream,Wander,spreads,,,True,545.0,3.8,59.5,32.0,1.9,54.5
9ecacdb6-becf-11e6-a832-e0071b8a8723,Ovomaltine Pulver,Wander,drinksnonalcoholic,,,False,372.0,12.4,74.2,2.0,3.9,50.4
9ecc3962-becf-11e6-beb1-e0071b8a8723,Paprika Chips,Zweifel,crisps,,,True,515.0,5.8,53.0,30.0,5.6,5.0
9ecd604e-becf-11e6-9d5e-e0071b8a8723,Paranuss,,seeds,4066447602692,Paranuss Kerne,False,697.0,16.96,4.1,68.1,4.9,4.1
9ecdc958-becf-11e6-9319-e0071b8a8723,Parmesan Käse,,cheese,,,False,396.0,30.68,0.0,30.56,0.0,0.0
9ece1de0-becf-11e6-8c19-e0071b8a8723,"Passionsfrucht, frisch",,fruits,,,False,67.0,2.4,9.54,0.4,1.4,9.54
9eceb57a-becf-11e6-af74-e0071b8a8723,Soße Bolognese,,sauces,8712566237043,Bolognese pasta sosse,False,75.0,5.0,4.0,4.2,1.0,1.0
9ed39590-becf-11e6-a10f-e0071b8a8723,"Pfirsich, frisch",,fruits,,,False,44.0,0.76,8.89,0.11,1.7,8.0
9ed69ef6-0cfa-4d67-9b3f-3109f29f6499,Homemade Beef Goulash with Spätzle,Felfel,dishes,,,False,132.0,7.2,13.0,5.8,0.0,1.6
9ed7a6ee-becf-11e6-9768-e0071b8a8723,Pizza Margherita (Margheritapizza),,pizza,,,False,240.0,9.54,26.55,10.08,1.64,3.24
9ed8b872-becf-11e6-b83f-e0071b8a8723,Pizzabrot,,bread,,,False,267.0,6.9,47.1,5.3,0.0,0.0
9eda12e4-becf-11e6-bf43-e0071b8a8723,Pommes Frites (frittiert und gesalzen),,potatoproducts,,,False,295.0,4.2,35.7,14.5,1.46,1.61
9eda471e-becf-11e6-a60b-e0071b8a8723,"Lauch (Porree), gekocht",,vegetables,,,False,29.0,2.14,3.27,0.29,2.28,2.67
9edaf36c-becf-11e6-8e09-e0071b8a8723,Pouletbrust,Migros,poultry,7613404178867,Pouletbrust Mit Bartramd,True,114.0,25.0,1.0,1.5,0.5,1.0
9edb091a-becf-11e6-b844-e0071b8a8723,Pouletburger,Migros,meat,7617100200341,Pouletburger,True,188.0,16.0,4.0,12.0,0.5,0.0
9edb0e92-becf-11e6-80d4-e0071b8a8723,Pouletgeschnetzeltes,Migros,poultry,7613312272220,Pouletgeschnetzeltes,True,100.0,22.0,0.5,1.3,0.0,0.5
9edba3fc-becf-11e6-b00c-e0071b8a8723,"PR!X, garantie Energy Drink",Coop,energydrinks,,,True,38.0,0.0,9.4,0.0,0.0,9.4
9ee2d938-becf-11e6-b469-e0071b8a8723,Putenbrust,Mühlenhof (Penny),lunchmeat,,,True,155.0,20.9,0.4,7.7,0.0,0.0
9ee4270c-becf-11e6-8963-e0071b8a8723,Putenschinken (Truthahnschinken),,lunchmeat,,,False,139.0,21.82,0.3,5.52,0.1,0.3
9ee431e8-becf-11e6-b54f-e0071b8a8723,"Putenschnitzel (Truthahnschnitzel), natur",,poultry,,,False,134.0,24.12,0.01,4.06,0.0,0.01
9ee64dfc-becf-11e6-8327-e0071b8a8723,Raclette Käse,,cheese,7630017609564,Raclette Käse Assortiert,False,343.0,22.7,0.0,28.0,0.0,0.0
9ee697b2-becf-11e6-9a97-e0071b8a8723,Raffaello,Ferrero,chocolate,8000500023976,Candies Raffaello,True,628.0,7.2,38.3,48.6,0.0,33.3
9ee7beee-becf-11e6-9b73-e0071b8a8723,"Rahmschnitzel (Sahneschnitzel), mit Soße",,dishes,,,False,139.0,13.0,2.5,8.0,0.0,0.0
9ee816a0-becf-11e6-a677-e0071b8a8723,"Randen, gekocht",Migros,vegetables,,,True,54.0,1.8,10.0,0.5,3.0,10.0
9ee89a58-becf-11e6-98b4-e0071b8a8723,Räucherlachs Wrap,Nordsee,fastfood,,,False,200.0,7.4,17.0,11.0,0.0,2.9
9eea51c2-becf-11e6-a2bc-e0071b8a8723,"Langkornreis, gekocht",,riceproducts,,,False,122.0,2.24,27.22,0.16,0.48,0.08
9eec5616-becf-11e6-8fc5-e0071b8a8723,Ricotta Käse,,cheese,,,False,162.0,8.58,4.41,12.3,0.0,3.43
9eed157e-becf-11e6-ac37-e0071b8a8723,"Rind, Hackfleisch Gehacktes, gar",,beef,,,False,273.0,25.38,0.0,18.21,0.0,0.0
9eee536c-becf-11e6-948d-e0071b8a8723,Rinderfilet,,beef,2254588021867,Deluxe Südamerikanisches Rinderfilet,False,121.0,21.0,0.0,4.0,0.0,0.0
9eee7464-becf-11e6-b288-e0071b8a8723,"Rindergulasch, gekocht",,dishes,,,False,384.0,53.2,16.0,11.1,0.0,1.6
9ef020d4-becf-11e6-be2a-e0071b8a8723,"Risotto, gekocht",,dishes,,,False,78.0,1.37,13.58,1.85,0.41,0.18
9ef4b8ce-becf-11e6-9843-e0071b8a8723,Rösti,,potatoproducts,,,False,164.0,3.0,20.0,8.2,1.7,0.0
9ef532d6-becf-11e6-851c-e0071b8a8723,"Rote Bete (Rote Rübe), gekocht",,vegetables,,,False,45.0,1.48,8.1,0.1,2.43,8.1
9ef62308-becf-11e6-ad8a-e0071b8a8723,"Rotkohl (Blaukraut), gekocht",,vegetables,,,False,25.0,1.36,3.22,0.16,2.35,3.15
9ef703b8-becf-11e6-a7ee-e0071b8a8723,Ruchbrot,Migros,bread,7616700027358,Ruchbrot,True,250.0,9.9,48.0,1.2,3.6,0.5
9ef73a36-becf-11e6-82bd-e0071b8a8723,Rührei,,dishes,,,False,161.0,10.71,2.04,12.36,0.03,2.02
9ef74bc0-becf-11e6-a86d-e0071b8a8723,Omelett,,dishes,4005394287682,Mein Omelett Ersatz,False,178.0,11.91,1.65,13.91,0.02,1.65
9efaa950-becf-11e6-ad16-e0071b8a8723,Salami,,lunchmeat,,,False,371.0,23.54,0.53,30.9,0.0,0.0
9efcbe16-becf-11e6-b911-e0071b8a8723,Salatdressing selbstgemacht,,sauces,,,False,135.0,4.0,7.0,9.0,0.0,0.0
9efd368e-becf-11e6-bad2-e0071b8a8723,Salatsauce französisch,Bruno's,sauces,,,True,392.0,1.54,0.44,42.56,0.0,0.26
9efd3c6a-becf-11e6-9fb0-e0071b8a8723,Salatsauce French Dressing,Migros,sauces,,,True,226.0,0.9,1.5,24.0,0.0,0.0
9efe27ce-becf-11e6-bb8b-e0071b8a8723,Salzkartoffeln,,potatoproducts,,,False,89.0,1.99,18.88,0.02,1.55,0.85
9f0110ce-becf-11e6-8270-e0071b8a8723,"Sauerkraut, Konserve",,cannedvegetables,4003274001779,Konserve - Gemüse - Weinsauerkraut,False,20.0,1.4,0.6,0.28,1.03,0.58
9f037b84-becf-11e6-a8de-e0071b8a8723,Schinken Sandwich,,dishes,4061459110333,Sandwich - Schinken & Gouda,False,189.0,11.69,25.02,3.39,5.07,2.38
9f045298-becf-11e6-96e5-e0071b8a8723,Schinkenwürfel,Edeka,sausage,,,True,232.0,27.0,1.0,3.0,0.0,0.5
9f0bfad5-b5da-4001-a815-516b2443d3b7,Rumpunsch,Tea Time,drinksnonalcoholic,7613269185918,Rumpunsch,False,40.0,1.0,10.0,0.0,0.0,0.0
9f0fbfca-becf-11e6-b2f5-e0071b8a8723,Schweinebraten,Kupfer (Aldi),lunchmeat,,,False,128.0,24.0,1.0,3.0,0.0,0.0
9f10863a-becf-11e6-859a-e0071b8a8723,Kochschinken (Vorderschinken),,lunchmeat,2110145003403,Vorderschinken,False,121.0,19.48,1.07,4.29,0.0,1.07
9f1a3022-becf-11e6-8f4d-e0071b8a8723,Sonnenblumenkernbrot (Sonnenblumenbrot),,bread,,,False,234.0,8.69,38.45,3.06,7.94,2.82
9f1bd210-becf-11e6-8b98-e0071b8a8723,Spaghetti Bolognese,,pasta,3248830002307,Spaghetti à la bolognaise,False,143.0,6.15,20.82,3.49,1.15,0.56
9f1c02a8-becf-11e6-bb21-e0071b8a8723,Spaghetti Carbonara,,pasta,8480000042651,Spaghetti carbonara,False,191.0,8.05,25.72,5.31,1.5,0.92
9f1c7e86-becf-11e6-aec0-e0071b8a8723,"Spaghetti, gekocht",,noodles,,,False,143.0,4.99,28.15,0.48,2.04,0.17
9f1c99ca-becf-11e6-98f8-e0071b8a8723,Spanferkelbraten,,meat,,,False,220.0,19.0,0.0,20.0,0.0,0.0
9f1d4852-becf-11e6-8d7e-e0071b8a8723,Spätzle Pfanne mit Gemüse,Gut & Günstig (Edeka),frozenfood,,,True,98.0,4.6,12.2,3.0,2.1,0.0
9f1d52ca-becf-11e6-8da3-e0071b8a8723,"Spätzle, gekocht",,noodles,,,False,139.0,6.0,21.0,3.4,1.0,0.3
9f1dbbfc-becf-11e6-8802-e0071b8a8723,"Grüne Erbsen, gefroren",,legumes,,,False,96.0,7.13,12.72,0.52,5.44,1.28
9f1e9e64-becf-11e6-88b9-e0071b8a8723,Spiegelei,,dishes,,,False,195.0,13.0,1.0,15.8,0.0,0.7
9f220ba8-becf-11e6-81b5-e0071b8a8723,Stocki Kartoffelstock,Knorr,potatoproducts,,,True,72.0,2.3,12.0,1.1,1.3,1.7
9f257162-becf-11e6-abba-e0071b8a8723,Sushi,,fish,,,False,469.0,10.0,54.6,14.9,1.8,2.4
9f258288-becf-11e6-a913-e0071b8a8723,Sushi Box Sunakku,Aldi,fish,4061458024150,SUSHI BOX SUNAKKU,True,145.0,5.9,23.5,2.9,0.6,0.0
9f28e77a-becf-11e6-be9b-e0071b8a8723,"Nudeln, gekocht (aus Hartweizengrieß)",,noodles,,,False,143.0,4.99,28.15,0.48,2.04,0.17
9f2991f2-becf-11e6-8cdd-e0071b8a8723,Thai Curry mit Hühnchen und Reis,,dishes,,,False,250.0,13.0,23.0,10.0,2.0,2.1
9f2a76f8-becf-11e6-9c1c-e0071b8a8723,"Thunfisch (in Wasser), Konserve",,cannedfish,,,False,100.0,22.87,0.75,0.41,0.0,0.0
9f2c3cea-becf-11e6-8904-e0071b8a8723,Tilsiter Käse 40% Fett i.Tr.,,cheese,,,False,300.0,24.8,0.0,22.3,0.0,0.0
9f2d58dc-becf-11e6-bd45-e0071b8a8723,Toastbrot Vollkorn (Vollkorntoastbrot),,bread,,,False,241.0,8.2,43.0,3.8,8.0,2.6
9f2d5e7c-becf-11e6-bcd4-e0071b8a8723,Toastbrot Weizen (Weizentoastbrot),,bread,,,False,267.0,8.29,48.1,3.59,3.2,3.8
9f2def5e-becf-11e6-8b2f-e0071b8a8723,Tofu,,miscellaneous,,,False,127.0,15.51,2.83,5.63,1.3,0.0
9f30a168-becf-11e6-abb7-e0071b8a8723,Tomatensoße (Tomatensauce) Konserve,,sauces,,,False,63.0,1.64,6.08,3.19,1.65,3.34
9f30a6a4-becf-11e6-924d-e0071b8a8723,Italienische Tomatensoße,,sauces,,,False,61.0,0.96,3.25,4.66,1.31,2.91
9f311cec-becf-11e6-97a5-e0071b8a8723,Tomato Ketchup / Tomaten Ketchup,Heinz,sauces,,,True,102.0,1.2,23.2,0.1,0.0,22.8
9f34052e-3a5a-4ff4-b10d-18b8e39885ba,High Protein Drink Chocolate Flavour,Hofer,milk,,,True,71.0,11.0,5.3,0.3,0.0,5.1
9f380f51-cdbf-474c-840f-683f78b57762,Veggie Hack aus Erbsenprotein und Jackfruit ,Dm Bio,soyproducts,,,True,383.0,71.0,1.9,8.8,5.7,0.5
9f40af9a-becf-11e6-9021-e0071b8a8723,Vollkornmüsli,,cornflakes,,,False,348.0,9.5,66.6,2.7,9.7,20.2
9f40fbd0-becf-11e6-abe4-e0071b8a8723,"Vollkornnudeln, roh",,noodles,,,False,323.0,13.0,61.0,2.5,12.0,0.7
9f41b138-becf-11e6-9bb9-e0071b8a8723,Vollmilchschokolade,,chocolatebars,,,False,541.0,7.33,51.82,33.23,3.43,51.82
9f457228-becf-11e6-a14a-e0071b8a8723,Weißbrot (Weizenbrot),,bread,,,False,248.0,8.2,48.84,1.2,3.19,1.17
9f47bc90-becf-11e6-8ac2-e0071b8a8723,Weizenmehl Type 405,,flour,20003142,Mehl Weizenmehl Type 405,False,348.0,10.04,72.34,0.98,2.75,0.73
9f4a5054-becf-11e6-bfe9-e0071b8a8723,Whey Protein,Bodylab,nutritionalsupplements,5711657012913,Whey 100 Vanilla Milkshake Protein Powder,True,385.0,77.0,7.5,5.0,0.0,5.5
9f4b1c5a-becf-11e6-9154-e0071b8a8723,"Wiener Schnitzel (Schnitzel, paniert)",,dishes,,,False,202.0,17.91,17.47,6.39,0.99,1.62
9f4caf52-becf-11e6-a40a-e0071b8a8723,Wildreis,,riceproducts,4006237640404,Basmati & Wildreis im Glad,False,385.0,14.73,74.9,1.08,6.2,0.22
9f522f4a-becf-11e6-9d11-e0071b8a8723,Zimtschnecke,,bakedgoods,,,False,384.0,5.8,35.3,24.4,0.0,0.0
9f524b2e-becf-11e6-bbdc-e0071b8a8723,Zinger Burger,Kentucky Fried Chicken (KFC),fastfood,,,False,307.0,10.5,22.3,18.86,0.0,3.0
9f53812e-becf-11e6-8f3b-e0071b8a8723,"Zucker, weiß",,bakingingredients,29005017,Raffinade Zucker Feine Körnung,False,405.0,0.0,99.8,0.0,0.0,99.8
9f544780-becf-11e6-a4bd-e0071b8a8723,Zwiebelkuchen,,desserts,,,False,171.0,7.0,18.0,7.8,1.0,6.6
9f5d1448-a19e-498e-92ee-22d039bac0ed,Truten sandwich,Gourmet,bread,,,True,226.0,10.0,26.0,8.4,2.4,1.1
9f60292e-becf-11e6-b855-e0071b8a8723,Flohsamen,,cerealproducts,4058172308390,Flohsamenschalen,False,206.0,3.0,0.0,1.1,85.0,0.0
9f7a6b18-becf-11e6-a5f1-e0071b8a8723,Hähnchenstückchen Sweet-Chili,Chef Select (Lidl),poultry,,,True,135.0,22.3,3.9,3.3,0.0,2.8
9f8b0bd0-becf-11e6-b993-e0071b8a8723,Philadelphia Kräuter Doppelrahmstufe,Kraft,creamcheese,,,True,220.0,5.33,4.33,20.0,0.0,0.0
9f953b64-becf-11e6-a034-e0071b8a8723,Norwegisches Lachsfilet,Aldi,seafood,,,True,219.0,19.6,0.0,15.7,0.0,0.0
9f99ab4a-becf-11e6-bac6-e0071b8a8723,Dinkelzopf,Ölz,bakedgoods,,,True,319.0,9.1,52.0,7.5,3.3,8.0
9fa20268-becf-11e6-8394-e0071b8a8723,Mozzarella light,Lovilio,softcheese,4056489123781,Mini Mozzarella light,True,165.0,20.5,1.5,8.5,0.0,1.5
9fb32066-becf-11e6-a6d6-e0071b8a8723,"Naturjoghurt mild 3,5 % Fett",K-Classic (Kaufland),yogurt,,,True,72.0,4.3,5.2,3.5,0.0,5.2
9fb99662-becf-11e6-bffc-e0071b8a8723,Eistee Pfirsich,Lipton,tea,4062139009978,Ice tea Pfirsich Zero Zucker,True,19.0,0.5,4.6,0.5,0.0,4.4
9fca28c4-becf-11e6-9ec6-e0071b8a8723,Milchdrink 2.5%,Milbona (Lidl),milkshakes,,,True,55.0,3.2,4.9,2.6,0.0,0.0
